url,retailer,in_cart,discarding_reason,key,date,available_price
https://www.dsw.com/en/us/product/franco-sarto-racer-pump/479650#!#Brown/Black%20Leopard%20Print%20Calf%20Hair10%20Wide,dsw.com,No,All Sizes are OOS,4997705,11/24/2021,99.99
https://www.neimanmarcus.com/p/ugg-blanche-ii-fleece-robe-prod226530254#!#LARGE-BLACK%20HEATHER,neimanmarcus.com,No,All Sizes are OOS,4530088,11/24/2021,98.0
https://www.bloomingdales.com/shop/product/nydj-plus-marilyn-straight-leg-jeans-in-optic-white?ID=3225766,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5129556,11/24/2021,NA
https://www.dsw.com/en/us/product/asics-gel-contend-7-running-shoe-womens/498266#!#Grey/Pink10%20Medium,dsw.com,No,All Sizes are OOS,5228921,11/24/2021,64.99
https://www.dsw.com/en/us/product/bandolino-gyala-wedge-sandal/494628#!#Navy6%20Medium,dsw.com,No,All Sizes are OOS,4714930,11/24/2021,68.99
https://www.dsw.com/en/us/product/nike-star-runner-2-sneaker-kids/451097#!#Black/White5%20Toddler%20Medium,dsw.com,No,All Sizes are OOS,4669059,11/24/2021,34.98
https://www.dsw.com/en/us/product/steve-madden-irenee-sandal/495390#!#Light%20Pink7.5%20Medium,dsw.com,No,All Sizes are OOS,4660725,11/24/2021,81.99
http://www.kohls.com/product/prd-4618164/product.jsp#!#39476502,kohls.com,No,All Sizes are OOS,5177023,11/24/2021,64.6
https://www.dsw.com/en/us/product/clarks-sharon-dolly-wedge-slip-on/473337#!#Grey8%20Medium,dsw.com,No,All Sizes are OOS,4958224,11/24/2021,59.98
https://www.dsw.com/en/us/product/vaneli-racer-bootie/499285#!#Taupe8.5%20Medium,dsw.com,No,All Sizes are OOS,4788884,11/24/2021,59.98
https://www.dsw.com/en/us/product/cole-haan-sadie-wedge-sandal/478658#!#Light%20Pink9%20Medium,dsw.com,No,All Sizes are OOS,4780470,11/24/2021,69.98
http://www.kohls.com/product/prd-2555015/product.jsp#!#59403594,kohls.com,No,All Sizes are OOS,4842523,11/24/2021,84.99
https://www.dsw.com/en/us/product/ryka-devotion-walking-shoe-womens/469295#!#Navy/Pink9%20Wide,dsw.com,No,All Sizes are OOS,4842523,11/24/2021,74.99
https://www.dsw.com/en/us/product/nunn-bush-maclin-street-wingtip-oxford/416440#!#Tan10.5%20Medium,dsw.com,No,All Sizes are OOS,4063660,11/24/2021,74.99
https://www.dsw.com/en/us/product/bernardo-jessi-sandal/482957#!#Taupe/Black%20Snake%20Print6%20Medium,dsw.com,No,All Sizes are OOS,5037277,11/24/2021,82.99
https://www.dsw.com/en/us/product/asics-gel-sonoma-5-running-shoe-mens/472396#!#Black/Green10.5%20Medium,dsw.com,No,All Sizes are OOS,4905939,11/24/2021,79.99
https://www.dsw.com/en/us/product/ryka-devotion-plus-3-walking-shoe-womens/506795#!#Grey10%20Medium,dsw.com,No,All Sizes are OOS,5351693,11/24/2021,99.99
http://www.kohls.com/product/prd-3675335/product.jsp#!#28187123,kohls.com,No,All Sizes are OOS,5351693,11/24/2021,99.99
https://www.bloomingdales.com/shop/product/apparis-cassaundra-python-print-coat?ID=3626485,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5164693,11/24/2021,NA
https://www.bloomingdales.com/shop/product/arizona-love-womens-trekky-bandana-sandals?ID=3750165,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5413610,11/24/2021,NA
https://www.dsw.com/en/us/product/bzees-golden-bootie/501177#!#Dark%20Brown6%20Wide,dsw.com,No,All Sizes are OOS,5196413,11/24/2021,69.99
http://www.kohls.com/product/prd-3592654/product.jsp#!#62545290,kohls.com,No,All Sizes are OOS,5100526,11/24/2021,29.99
https://www.academy.com/shop/pdp/saucony-mens-hurricane-22-running-shoes#repChildCatSku=127829609,academy.com,No,All Sizes are OOS,5083929,11/24/2021,159.99
https://www.dsw.com/en/us/product/crocs-classic-lined-clog-mens/369891#!#Navy10%20Medium,dsw.com,No,All Sizes are OOS,3625766,11/24/2021,59.99
https://www.rei.com/product/174783#!#1747830006,rei.com,No,All Sizes are OOS,5077021,11/24/2021,150.0
https://www.dsw.com/en/us/product/skechers-relaxed-fit-trego-base-camp-hiking-boot-womens/480542#!#Brown/Pink7%20Medium,dsw.com,No,All Sizes are OOS,4950947,11/24/2021,84.99
https://www.dsw.com/en/us/product/steve-madden-cala-bootie/501839#!#White6%20Medium,dsw.com,No,All Sizes are OOS,5251450,11/24/2021,79.98
https://www.dsw.com/en/us/product/clarks-leisa-charm-sandal/474385#!#White6.5%20Medium,dsw.com,No,All Sizes are OOS,5267913,11/24/2021,49.98
https://www.dsw.com/en/us/product/saucony-triumph-18-running-shoe-mens/509258#!#Grey12.5%20Medium,dsw.com,No,All Sizes are OOS,5083976,11/24/2021,149.99
http://www.kohls.com/product/prd-3855178/product.jsp#!#53297201,kohls.com,No,All Sizes are OOS,4310163,11/24/2021,25.49
https://www.dsw.com/en/us/product/merrell-altalight-trail-shoe-mens/505855#!#Light%20blue11%20Medium,dsw.com,No,All Sizes are OOS,4959628,11/24/2021,84.98
https://www.dsw.com/en/us/product/vaneli-ulanda-ballet-flat/467009#!#Taupe10%20Wide,dsw.com,No,All Sizes are OOS,4409043,11/24/2021,34.98
https://www.dsw.com/en/us/product/propet-travelactiv-slip-on/479817#!#Navy7.5%20Narrow,dsw.com,No,All Sizes are OOS,4979605,11/24/2021,49.98
http://www.kohls.com/product/prd-3591143/product.jsp#!#46206478,kohls.com,No,All Sizes are OOS,5234881,11/24/2021,18.75
https://www.rockport.com/rockport/womens-seven-to-7-ally-plain-heel/INO20.html#!#sku=CH3676-110-M,rockport.com,No,All Sizes are OOS,4432960,11/24/2021,29.95
http://www.kohls.com/product/prd-3932660/product.jsp#!#75924655,kohls.com,No,All Sizes are OOS,5234889,11/24/2021,18.75
https://www.neimanmarcus.com/p/ultracor-ombre-flash-stars-altair-sports-bra-prod231040191#!#MEDIUM-TURQUOISE%20LUCIDO,neimanmarcus.com,No,All Sizes are OOS,5240328,11/24/2021,31.5
https://www.rei.com/product/174413#!#1744130014,rei.com,No,All Sizes are OOS,5077127,11/24/2021,170.0
https://www.neimanmarcus.com/p/nic-zoe-sunset-stripe-sweater-prod240050123#!#MEDIUM-NEUTRAL%20MULTI,neimanmarcus.com,No,All Sizes are OOS,5403875,11/24/2021,25.9
https://www.dsw.com/en/us/product/the-sak-casual-classics-crossbody-bag/384059#!#BlackOne%20Size%20Medium,dsw.com,No,All Sizes are OOS,3937666,11/24/2021,49.99
https://www.dsw.com/en/us/product/vionic-kiara-work-sneaker/496641#!#Pink7%20Medium,dsw.com,No,All Sizes are OOS,4925036,11/24/2021,129.99
http://www.kohls.com/product/prd-4434873/product.jsp#!#76380530,kohls.com,No,All Sizes are OOS,5062795,11/24/2021,79.0
https://www.neimanmarcus.com/p/stuart-weitzman-olive-75mm-leopard-print-slide-sandals-prod237040251#!#5.5B%20/%2035.5EU-CAPPUCCINO,neimanmarcus.com,No,All Sizes are OOS,5322504,11/24/2021,134.4
http://www.kohls.com/product/prd-3930096/product.jsp#!#55137918,kohls.com,No,All Sizes are OOS,5009275,11/24/2021,38.5
http://www.kohls.com/product/prd-4263501/product.jsp#!#30378473,kohls.com,No,All Sizes are OOS,4931925,11/24/2021,42.0
https://www.academy.com/shop/pdp/adidas-mens-essential-3-stripes-tricot-track-jacket#repChildCatSku=125351390,academy.com,No,All Sizes are OOS,4573781,11/24/2021,39.99
https://www.dsw.com/en/us/product/nunn-bush-luxor-chukka-boot/503376#!#Dark%20Brown14%20Medium,dsw.com,No,All Sizes are OOS,5181745,11/24/2021,64.98
https://www.journeys.com/product/womens-dr-martens-1914-vonda-14-eye-boot-black-12761001#!#12761001/7/M,journeys.com,No,All Sizes are OOS,678881,11/24/2021,174.99
https://www.dsw.com/en/us/product/mark-nason-a-line-rider-slip-on-sneaker/450381#!#Black11%20Medium,dsw.com,No,All Sizes are OOS,4442681,11/24/2021,59.98
https://www.rei.com/product/176196#!#1761960009,rei.com,No,All Sizes are OOS,5117842,11/24/2021,159.95
https://www.dsw.com/en/us/product/birkenstock-daloa-sandal-womens/409138#!#Dark%20BrownEU%2041%20/%20US%20Womens%2010-10.5%20/%20Mens%208-8.5%20Narrow,dsw.com,No,All Sizes are OOS,3844027,11/24/2021,99.99
https://www.nordstrom.com/s/5759566#!#na,shopnordstrom.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5325682,11/24/2021,NA
https://www.dsw.com/en/us/product/anne-klein-niccie-bootie/479863#!#Taupe/Stone8.5%20Medium,dsw.com,No,All Sizes are OOS,4860751,11/24/2021,64.98
https://www.neimanmarcus.com/p/beyond-yoga-out-of-pocket-space-dye-high-waist-mid-leggings-prod242590379#!#XX-LARGE-WASHED%20DENIM,neimanmarcus.com,No,All Sizes are OOS,5295358,11/24/2021,99.0
https://www.dsw.com/en/us/product/keds-kickstart-sneaker-womens/471531#!#Navy10%20Wide,dsw.com,No,All Sizes are OOS,3400559,11/24/2021,50.0
https://www.ugg.com/women-sale-apparel/catherina-puffer-jacket/1104063.html?dwvar_1104063_color=SLVM&dwvar_1104063_size=XS&pid=1104063&quantity=1,ugg.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",4784156,11/24/2021,NA
https://www.dsw.com/en/us/product/dr.-martens-8053-oxford-mens/dsw12prod9200089#!#BlackUK%2012%20/%20US%2013%20Medium,dsw.com,No,All Sizes are OOS,578846,11/24/2021,124.99
https://www.dsw.com/en/us/product/blowfish-seswick-boot-kids/502320#!#Cognac12%20Youth%20Medium,dsw.com,No,All Sizes are OOS,5153412,11/24/2021,44.99
https://www.dsw.com/en/us/product/ryka-namaste-wedge-bootie/469392#!#Black7.5%20Medium,dsw.com,No,All Sizes are OOS,4881189,11/24/2021,64.99
https://www.dsw.com/en/us/product/nunn-bush-rio-grande-fisherman-sandal/422475#!#Brown7%20Medium,dsw.com,No,All Sizes are OOS,4260631,11/24/2021,54.99
https://www.dsw.com/en/us/product/bzees-niche-slip-on/428181#!#Navy8%20Medium,dsw.com,No,All Sizes are OOS,4640710,11/24/2021,39.98
https://www.rockport.com/rockport/womens-total-motion-oaklee-ruffle-boot/ML03247.html#!#sku=CH5867-100-W,rockport.com,No,All Sizes are OOS,4793541,11/24/2021,64.95
https://www.dsw.com/en/us/product/columbia-pivot-sneaker-womens/482923#!#Light%20Brown/Blue/Pink6%20Medium,dsw.com,No,All Sizes are OOS,5049718,11/24/2021,49.98
https://www.toryburch.com/mini-miller-jelly-thong-sandal/65039.html?color=020&size=7#!#192485716597,toryburch.com,No,All Sizes are OOS,5306028,11/24/2021,69.0
https://www.rei.com/product/183405#!#1834050007,rei.com,No,All Sizes are OOS,5241813,11/24/2021,85.0
https://www.sorel.com/p/womens-harlow-zip-bootie-1915461.html?dwvar_1915461_color=052&dwvar_1915461_size=9.5&quantity=1,sorel.com,No,All Sizes are OOS,5088406,11/24/2021,116.25
https://www.neimanmarcus.com/p/boss-mens-slim-fit-wool-jogger-trousers-prod222161399#!#32-BLACK,neimanmarcus.com,No,All Sizes are OOS,5156910,11/24/2021,136.0
https://www.rei.com/product/185457#!#1854570009,rei.com,No,All Sizes are OOS,5228898,11/24/2021,100.0
https://www.thenorthface.com/shop/pantalon-paramount-active-pour-hommes-nf0a3so9-fr-ca?variationId=79L#!#sku=1044473,thenorthface.com,No,pers >= 100 or pers <= -100:,4568663,11/24/2021,8999.0
http://www.kohls.com/product/prd-4250225/product.jsp#!#76202714,kohls.com,No,All Sizes are OOS,4956851,11/24/2021,90.0
http://www.kohls.com/product/prd-4250229/product.jsp#!#60998414,kohls.com,No,All Sizes are OOS,4956867,11/24/2021,90.0
https://www.nordstrom.com/s/5640917#!#na,shopnordstrom.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5195596,11/24/2021,NA
https://www.dsw.com/en/us/product/saucony-jazz-low-pro-vegan-retro-sneaker-mens/379421#!#Navy/White7.5%20Medium,dsw.com,No,All Sizes are OOS,1143943,11/24/2021,49.98
https://www.dsw.com/en/us/product/skechers-cali-beverlee-date-glam-wedge-sandal/472753#!#Navy9%20Medium,dsw.com,No,All Sizes are OOS,5001703,11/24/2021,54.99
https://www.dsw.com/en/us/product/skechers-after-burn-slip-on-sneaker-mens/418134#!#Brown/Black13%20Extra%20Wide,dsw.com,No,All Sizes are OOS,4421311,11/24/2021,54.98
https://www.skechers.com/men/shoes/after-burn-m.-fit/51866.html#!#color=BROWN%20&size=10.5&width=Extra%20Wide,skechers.com,No,All Sizes are OOS,4421311,11/24/2021,75.0
https://www.finishline.com/store/product/womens-adidas-originals-adilette-aqua-slide-sandals/prod2794951#!#5664435,finishline.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5214051,11/24/2021,NA
http://www.kohls.com/product/prd-3522677/product.jsp#!#46199529,kohls.com,No,All Sizes are OOS,5214051,11/24/2021,14.99
https://www.academy.com/shop/pdp/brooks-womens-drive-convertible-run-bra#repChildCatSku=131047280,academy.com,No,All Sizes are OOS,5212961,11/24/2021,55.0
https://www.academy.com/shop/pdp/columbia-sportswear-mens-silver-ridge-big-tall-cargo-shorts#repChildCatSku=116432091,academy.com,No,All Sizes are OOS,2065689,11/24/2021,50.0
https://www.rei.com/product/174781#!#1747810026,rei.com,No,All Sizes are OOS,5077061,11/24/2021,130.0
http://www.kohls.com/product/prd-2648250/product.jsp#!#50861158,kohls.com,No,All Sizes are OOS,5212366,11/24/2021,38.24
https://www.dsw.com/en/us/product/lifestride-sevyn-pump/487056#!#Brown/Black%20Leopard%20Print8.5%20Wide,dsw.com,No,All Sizes are OOS,5212366,11/24/2021,49.98
https://www.dsw.com/en/us/product/blowfish-loverli-wedge-sandal-kids/451347#!#White3%20Youth%20Medium,dsw.com,No,All Sizes are OOS,4611294,11/24/2021,24.98
https://www.dsw.com/en/us/product/lifestride-sevyn-pump/495324#!#Dark%20Brown%20Croc%20Print9%20Medium,dsw.com,No,All Sizes are OOS,5212368,11/24/2021,59.99
https://www.academy.com/shop/pdp/maui-jim-glory-glory-polarized-sunglasses#repChildCatSku=127127471,academy.com,No,All Sizes are OOS,5213664,11/24/2021,299.99
http://www.kohls.com/product/prd-3734563/product.jsp#!#30891632,kohls.com,No,All Sizes are OOS,4391853,11/24/2021,36.12
https://www.dsw.com/en/us/product/bandolino-flavia-loafer/474505#!#Black%20Faux%20Patent%20Leather7.5%20Medium,dsw.com,No,All Sizes are OOS,4850339,11/24/2021,69.99
http://www.kohls.com/product/prd-4342259/product.jsp#!#50061637,kohls.com,No,All Sizes are OOS,5173633,11/24/2021,63.74
https://www.dsw.com/en/us/product/skechers-ultra-flex-flex-illusion-sneaker-womens/454933#!#Grey8.5%20Medium,dsw.com,No,All Sizes are OOS,4893547,11/24/2021,59.99
https://www.bloomingdales.com/shop/product/veja-womens-nova-low-top-sneakers?ID=3798509#!#3611820018273,bloomingdales.com,No,All Sizes are OOS,5187633,11/24/2021,100.0
https://www.dsw.com/en/us/product/franco-sarto-haylie-wide-calf-riding-boot/493678#!#Black6%20Medium,dsw.com,No,All Sizes are OOS,4857754,11/24/2021,119.99
https://www.dsw.com/en/us/product/merrell-bora-slip-on/476784#!#Taupe9.5%20Medium,dsw.com,No,All Sizes are OOS,5011007,11/24/2021,59.98
https://www.academy.com/shop/pdp/salomon-kids-outward-cswp-j-low-top-hiking-shoes#repChildCatSku=123654311,academy.com,No,All Sizes are OOS,4970429,11/24/2021,89.99
https://www.dsw.com/en/us/product/aerosoles-map-out-loafer/486481#!#Black6.5%20Wide,dsw.com,No,All Sizes are OOS,5040576,11/24/2021,79.99
https://www.dsw.com/en/us/product/merrell-bora-slip-on/476784#!#Navy8.5%20Medium,dsw.com,No,All Sizes are OOS,5011012,11/24/2021,69.99
https://www.bloomingdales.com/shop/product/j-slides-amanda?ID=3784117#!#840127627021,bloomingdales.com,No,pers >= 100 or pers <= -100:,5231961,11/24/2021,1420.8
https://www.bloomingdales.com/shop/product/polo-ralph-lauren-boys-chino-pants-big-kid?ID=2668389,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5376032,11/24/2021,NA
https://www.dsw.com/en/us/product/skechers-gowalk-arch-fit-grateful-slip-on-sneaker-womens/504862#!#Navy7.5%20Medium,dsw.com,No,All Sizes are OOS,5186681,11/24/2021,59.98
https://www.nordstrom.com/s/5796393#!#na,shopnordstrom.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",4685304,11/24/2021,NA
https://www.bloomingdales.com/shop/product/johnny-was-disha-blouse?ID=3919290,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5441755,11/24/2021,NA
https://www.dsw.com/en/us/product/adidas-superlite-womens-no-show-socks-3-pack/479421#!#BlackOne%20Size%20Medium,dsw.com,No,All Sizes are OOS,4895428,11/24/2021,14.0
https://www.dsw.com/en/us/product/easy-spirit-eloise-pump/513664#!#Navy10.5%20Wide,dsw.com,No,All Sizes are OOS,5203908,11/24/2021,84.99
https://www.dsw.com/en/us/product/skechers-ultra-flex-wild-pursue-sneaker-womens/474173#!#Black/Grey%20Camouflage8%20Medium,dsw.com,No,All Sizes are OOS,4970342,11/24/2021,54.99
https://www.neimanmarcus.com/p/vince-mens-chadwick-suede-slip-on-sneakers-prod235260298#!#8.5D-FLINT,neimanmarcus.com,No,All Sizes are OOS,5150934,11/24/2021,175.0
https://www.rei.com/product/782323#!#7823230024,rei.com,No,All Sizes are OOS,3400686,11/24/2021,70.0
https://www.dsw.com/en/us/product/sorel-falcon-ridge-ii-slipper/458729#!#Tan11%20Medium,dsw.com,No,All Sizes are OOS,4750621,11/24/2021,69.99
https://www.dsw.com/en/us/product/bandolino-isadora-2-wedge-sandal/491806#!#Beige/Dark%20Brown%20Snake%20Print%20Faux%20Leather9.5%20Medium,dsw.com,No,All Sizes are OOS,5044659,11/24/2021,19.98
https://www.dsw.com/en/us/product/propet-travelactiv-sport-sandal/390652#!#Gold9.5%20Medium,dsw.com,No,All Sizes are OOS,3833112,11/24/2021,54.99
https://www.neimanmarcus.com/p/stuart-weitzman-aleena-75-naked-square-toe-patent-slide-sandals-prod229130044#!#8.5B%20/%2038.5EU-ADOBE,neimanmarcus.com,No,All Sizes are OOS,5116369,11/24/2021,395.0
https://www.dsw.com/en/us/product/under-armour-pursuit-2-running-shoe-kids/472733#!#Red1.5%20Youth%20Medium,dsw.com,No,All Sizes are OOS,4914893,11/24/2021,39.98
http://www.kohls.com/product/prd-4149298/product.jsp#!#59553077,kohls.com,No,All Sizes are OOS,4914893,11/24/2021,58.0
https://www.dsw.com/en/us/product/dr.-scholls-other-side-espadrille-wedge-sandal/486912#!#Green7.5%20Medium,dsw.com,No,All Sizes are OOS,5054159,11/24/2021,109.99
https://www.dsw.com/en/us/product/aerosoles-softee-slip-on/486484#!#Grey%20Faux%20Leather6.5%20Medium,dsw.com,No,All Sizes are OOS,5062752,11/24/2021,69.99
https://www.neimanmarcus.com/p/stuart-weitzman-landry-stretch-suede-booties-prod223140148#!#11.5B%20/%2041.5EU-BLACK,neimanmarcus.com,No,All Sizes are OOS,5254215,11/24/2021,231.0
http://www.kohls.com/product/prd-4232576/product.jsp#!#76310192,kohls.com,No,All Sizes are OOS,5062754,11/24/2021,79.0
https://www.dsw.com/en/us/product/aerosoles-softee-slip-on/486484#!#Off%20White%20Faux%20Leather9%20Medium,dsw.com,No,All Sizes are OOS,5062754,11/24/2021,69.99
https://www.bloomingdales.com/shop/product/swarovski-symbolic-evil-eye-bangle-bracelet?ID=3382289,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",3964084,11/24/2021,NA
https://www.rei.com/product/165949#!#1659490007,rei.com,No,All Sizes are OOS,4928549,11/24/2021,125.0
https://www.dsw.com/en/us/product/ecco-aspina-magnet-sneaker/503088#!#BlackEU%2035%20/%20US%205%20Medium,dsw.com,No,All Sizes are OOS,5153264,11/24/2021,109.99
https://www.dsw.com/en/us/product/skechers-sepulveda-sr-work-slip-on/469732#!#Black11%20Medium,dsw.com,No,All Sizes are OOS,5036343,11/24/2021,44.98
https://www.dsw.com/en/us/product/skechers-relaxed-fit-reggae-sandal/470911#!#Navy6%20Medium,dsw.com,No,All Sizes are OOS,5036246,11/24/2021,34.98
https://www.bloomingdales.com/shop/product/paige-chrissy-linen-tank-top?ID=3936551#!#190161821535,bloomingdales.com,No,All Sizes are OOS,5409045,11/24/2021,54.5
https://www.rei.com/product/129536#!#1295360019,rei.com,No,All Sizes are OOS,4898635,11/24/2021,99.0
https://www.dsw.com/en/us/product/keds-champion-sneaker-womens/480906#!#Teal8%20Medium,dsw.com,No,All Sizes are OOS,5124693,11/24/2021,39.98
https://www.sorel.com/p/womens-joan-of-arctic-wedge-ii-buckle-bootie-1870251.html?dwvar_1870251_color=297&dwvar_1870251_size=6.5&quantity=1,sorel.com,No,All Sizes are OOS,5088293,11/24/2021,110.0
https://www.dsw.com/en/us/product/nike-court-vision-sneaker-womens/462703#!#Black/White8%20Medium,dsw.com,No,All Sizes are OOS,4798084,11/24/2021,54.98
https://www.dsw.com/en/us/product/saucony-cohesion-13-running-shoe-womens/472299#!#Black%20Monochromatic9.5%20Medium,dsw.com,No,All Sizes are OOS,4959007,11/24/2021,44.98
https://www.rei.com/product/166657#!#1666570036,rei.com,No,All Sizes are OOS,4163165,11/24/2021,99.0
https://www.rei.com/product/111298#!#1112980002,rei.com,No,All Sizes are OOS,3828423,11/24/2021,140.0
https://www.thenorthface.com/shop/youth-1996-retro-nuptse-jacket-nf0a4tim?variationId=T4S#!#sku=923130,thenorthface.com,No,All Sizes are OOS,5099394,11/24/2021,199.0
https://www.dsw.com/en/us/product/lartiste-by-spring-step-burbank-slip-on/409973#!#RedEU%2038%20/%20US%207.5-8%20Medium,dsw.com,No,All Sizes are OOS,1644874,11/24/2021,109.99
https://www.bloomingdales.com/shop/product/three-dots-striped-tee?ID=3955906#!#745934303840,bloomingdales.com,No,All Sizes are OOS,5348534,11/24/2021,24.0
https://www.dsw.com/en/us/product/skechers-bobs-flexpadrille-3.0-slip-on/473793#!#Beige8%20Medium,dsw.com,No,All Sizes are OOS,4994909,11/24/2021,44.99
https://www.dsw.com/en/us/product/klogs-naples-work-clog/dsw12prod7860103#!#Black12%20Medium,dsw.com,No,All Sizes are OOS,3439515,11/24/2021,129.99
http://www.kohls.com/product/prd-3522677/product.jsp#!#34068131,kohls.com,No,All Sizes are OOS,5214045,11/24/2021,18.74
https://www.bloomingdales.com/shop/product/calvin-klein-modern-cotton-lightly-lined-triangle-bralette?ID=3510925#!#11531762046,bloomingdales.com,No,All Sizes are OOS,5038129,11/24/2021,38.0
https://www.dsw.com/en/us/product/betsey-johnson-miley-flat/dsw12prod8450152#!#Blush5%20Medium,dsw.com,No,All Sizes are OOS,3427711,11/24/2021,74.98
https://www.academy.com/shop/pdp/under-armour-mens-tech-1-2-zip-warmup-top#repChildCatSku=128571486,academy.com,No,All Sizes are OOS,5234869,11/24/2021,40.0
http://www.kohls.com/product/prd-4502959/product.jsp#!#18914904,kohls.com,No,All Sizes are OOS,5181900,11/24/2021,80.74
https://www.journeys.com/product/mens-adidas-adilette-lite-slide-sandal-black-436878#!#00436878/7/M,journeys.com,No,All Sizes are OOS,4898172,11/24/2021,29.99
http://www.kohls.com/product/prd-3835882/product.jsp#!#60998387,kohls.com,No,All Sizes are OOS,5090994,11/24/2021,24.0
https://www.dsw.com/en/us/product/adidas-crazyflight-bounce-3-volleyball-training-shoe-womens/471549#!#White10%20Medium,dsw.com,No,All Sizes are OOS,4730985,11/24/2021,89.98
http://www.kohls.com/product/prd-3997346/product.jsp#!#76326368,kohls.com,No,All Sizes are OOS,5118480,11/24/2021,39.99
https://www.bloomingdales.com/shop/product/j-brand-lillie-high-rise-ankle-flared-jeans-in-vesper-noir?ID=3576678,bloomingdales.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5127765,11/24/2021,NA
https://www.dsw.com/en/us/product/coconuts-harlan-mid-top-sneaker/442370#!#Black%20Snake%20Print%20Faux%20Leather7.5%20Medium,dsw.com,No,All Sizes are OOS,4447167,11/24/2021,68.99
https://www.bloomingdales.com/shop/product/alternative-heathered-zip-hoodie?ID=1372393#!#607048354517,bloomingdales.com,No,All Sizes are OOS,2178042,11/24/2021,44.0
https://www.dsw.com/en/us/product/implus-shoe-care-spenco-total-support-thin-insole/401197#!#Grey6%20Medium,dsw.com,No,All Sizes are OOS,2081099,11/24/2021,39.99
https://www.dsw.com/en/us/product/lifestride-parigi-patent-pump/281508#!#Taupe5%20Medium,dsw.com,No,All Sizes are OOS,3417548,11/24/2021,69.99
https://www.backcountry.com/the-north-face-reversible-mount-chimborazo-hoodie-boys,backcountry.com,No,"price in [-1, -2, -3, ""-1"", ""-2"", ""-3"", ""NA"", ""#NA"", ""N/A"", ""null"",""na"",""none"",""nan""]",5103483,11/24/2021,NA
http://www.kohls.com/product/prd-3644814/product.jsp#!#33826319,kohls.com,No,All Sizes are OOS,4267563,11/24/2021,99.95
https://www.dsw.com/en/us/product/spring-step-junita-flat/433895#!#RedEU%2041%20/%20US%209.5-10%20Medium,dsw.com,No,All Sizes are OOS,4267563,11/24/2021,79.98
https://www.dsw.com/en/us/product/teva-mush-mandalyn-ola-ii-wedge-flip-flop/389923#!#Black7%20Medium,dsw.com,No,All Sizes are OOS,1659202,11/24/2021,29.99
https://www.dsw.com/en/us/product/dolce-vita-mochi-slide-sandal/501282#!#Beige%20Leopard%20Print8%20Medium,dsw.com,No,All Sizes are OOS,5272734,11/24/2021,59.99
https://www.dsw.com/en/us/product/rockport-camdyn-bootie/506781#!#Cognac7%20Medium,dsw.com,No,All Sizes are OOS,4792979,11/24/2021,99.99
https://www.rockport.com/rockport/womens-camdyn-bootie/ML03125.html#!#sku=CH5938-055-W,rockport.com,No,All Sizes are OOS,4792979,11/24/2021,99.95
https://www.dsw.com/en/us/product/dockers-parkway-oxford/402329#!#Cognac8%20Medium,dsw.com,No,All Sizes are OOS,4154288,11/24/2021,69.94
http://www.kohls.com/product/prd-2992903/product.jsp#!#64775423,kohls.com,No,All Sizes are OOS,4154288,11/24/2021,59.49
https://www.dsw.com/en/us/product/merrell-bora-slip-on/476784#!#Black7%20Medium,dsw.com,No,All Sizes are OOS,5011013,11/24/2021,59.98
https://www.dsw.com/en/us/product/nike-flex-runner-slip-on-sneaker-kids/448675#!#Black/Grey13.5%20Youth%20Medium,dsw.com,No,All Sizes are OOS,5224872,11/24/2021,39.98
http://www.kohls.com/product/prd-3860095/product.jsp#!#46258782,kohls.com,No,All Sizes are OOS,4887377,11/24/2021,49.0
